,folder,head_folder,with_mask,fold
9902,5025502999313996033,../data/train,False,6
9903,5025716187384832330,../data/train,False,3
9904,5026453461699041939,../data/train,True,2
9905,5027467335792495034,../data/train,True,3
9906,5027646268081932928,../data/train,False,5
9907,5029210999957791723,../data/train,True,6
9908,502975682041109447,../data/train,True,3
9909,5029759452796255444,../data/train,True,1
9910,5029845257396936735,../data/train,False,1
9911,5030115286534683929,../data/train,True,1
9912,5031238025586118190,../data/train,True,5
9913,50312494461934068,../data/train,True,1
9914,5031595431736342543,../data/train,False,1
9915,5031978023306769139,../data/train,True,4
9916,503205077453603184,../data/train,True,5
9917,5032110852809154943,../data/train,False,2
9918,5032151185004805766,../data/train,False,2
9919,5032230785387609979,../data/train,True,5
9920,5032420892815610990,../data/train,False,6
9921,5032429856483240963,../data/train,False,5
9922,5032631245624094527,../data/train,False,4
9923,5033971499175905151,../data/train,False,6
9924,5034295077480112382,../data/train,True,1
9925,5034428673752790159,../data/train,False,1
9926,5034547347017703968,../data/train,True,3
9927,5034674839402889920,../data/train,False,4
9928,5034725339629322143,../data/train,True,4
9929,5034889830002371455,../data/train,False,3
9930,5035130520573045822,../data/train,False,2
9931,5035798522447399426,../data/train,True,3
9932,5036126710364121166,../data/train,False,6
9933,5036226981022327987,../data/train,True,1
9934,5036378421816681966,../data/train,True,5
9935,5036721834435720739,../data/train,True,6
9936,5037049282719419023,../data/train,False,3
9937,5037672383101946630,../data/train,False,3
9938,5037911318434978123,../data/train,False,4
9939,5038807185009515041,../data/train,True,2
9940,5039967099465459950,../data/train,True,2
9941,5040621268144983472,../data/train,False,6
9942,5040918512145955340,../data/train,True,6
9943,5041198090724861754,../data/train,False,6
9944,5041290446168277341,../data/train,True,5
9945,5041373087998637946,../data/train,True,4
9946,504164102736219946,../data/train,True,5
9947,504191617959021088,../data/train,False,4
9948,5042505612350791261,../data/train,True,4
9949,5042520608199718753,../data/train,True,1
9950,5042567095928408324,../data/train,False,1
9951,5042995868343637059,../data/train,False,3
9952,504302953017660847,../data/train,True,2
9953,5043570023089830555,../data/train,False,1
9954,5043574118602233921,../data/train,True,3
9955,504382817263422475,../data/train,False,4
9956,5047279230542885281,../data/train,False,3
9957,5047327286646810630,../data/train,True,5
9958,5047328153097885976,../data/train,True,6
9959,504850064167504055,../data/train,False,4
9960,5049129828157686853,../data/train,True,2
9961,5049289162467664041,../data/train,True,4
9962,5049404347284646279,../data/train,True,4
9963,5049514641889878224,../data/train,True,1
9964,5049588562336402931,../data/train,False,1
9965,5049768648051518491,../data/train,False,4
9966,5050405248277364259,../data/train,False,4
9967,5050436633644875164,../data/train,True,2
9968,5050880354779115043,../data/train,False,1
9969,5052030988123284361,../data/train,False,3
9970,5053326791655362028,../data/train,True,2
9971,5053764733912940544,../data/train,False,3
9972,5054887149332585426,../data/train,False,6
9973,5055276188161839153,../data/train,False,5
9974,5055415561072824068,../data/train,False,5
9975,5055515936195336079,../data/train,False,4
9976,5055550526795442021,../data/train,True,5
9977,5055593557146780299,../data/train,False,1
9978,5055632153971384523,../data/train,True,2
9979,5055826607414985354,../data/train,False,1
9980,5056036219138760476,../data/train,False,2
9981,5056663890070241077,../data/train,False,3
9982,5056986821704210020,../data/train,False,1
9983,5057041275123788139,../data/train,False,2
9984,5057270283988898488,../data/train,False,3
9985,5057509573561145637,../data/train,False,3
9986,5059606661874227848,../data/train,False,4
9987,505972230046879825,../data/train,False,1
9988,5060501794787744075,../data/train,False,6
9989,5060534701009444050,../data/train,False,2
9990,5060590939014166466,../data/train,False,6
9991,5061195926608631160,../data/train,True,5
9992,5061337713032828989,../data/train,False,6
9993,5061605459313976992,../data/train,False,3
9994,5062774116777552991,../data/train,True,4
9995,5064399997407108345,../data/train,True,1
9996,5064760517205933896,../data/train,True,6
9997,5064809823109737726,../data/train,True,3
9998,5065094406972602567,../data/train,False,6
9999,5066678414494629455,../data/train,False,6
10000,5067086910247015737,../data/train,True,1
10001,5067319023428145083,../data/train,False,4
10002,5067363338857925970,../data/train,False,5
10003,5067595891081383338,../data/train,True,2
10004,5068900752834311853,../data/train,False,6
10005,5069115327135901668,../data/train,False,3
10006,5069976380665285435,../data/train,True,6
10007,5070618940598421439,../data/train,False,4
10008,5071051820576635057,../data/train,True,6
10009,5071051847748228450,../data/train,False,2
10010,5071069520917208962,../data/train,False,4
10011,507135436008071145,../data/train,False,1
10012,5071823539451736495,../data/train,True,2
10013,5071854014730932973,../data/train,False,4
10014,5072171438348976028,../data/train,False,2
10015,5072424789853271822,../data/train,True,1
10016,5073002676348834277,../data/train,True,6
10017,5073263607107749564,../data/train,True,2
10018,5074096485051985974,../data/train,False,3
10019,5074405615065598672,../data/train,True,6
10020,5075930043944218371,../data/train,False,3
10021,5076411822982001087,../data/train,False,4
10022,5076627360054391239,../data/train,True,3
10023,5077158613338060589,../data/train,False,6
10024,5077296740911904436,../data/train,True,6
10025,5077785959968741995,../data/train,True,2
10026,5079733384324226747,../data/train,False,4
10027,5080026928751063834,../data/train,False,2
10028,5080837176997853690,../data/train,False,5
10029,5080928037367762056,../data/train,True,6
10030,5081427244302175347,../data/train,False,3
10031,5082278647997407493,../data/train,True,6
10032,5082600090464051386,../data/train,True,6
10033,5083089829791241750,../data/train,False,1
10034,5083215170554044139,../data/train,True,6
10035,5083238894467746327,../data/train,True,1
10036,5083518264609567983,../data/train,True,4
10037,5083981158853247983,../data/train,False,1
10038,508408629028862651,../data/train,True,3
10039,508433819882274889,../data/train,True,2
10040,5084354434729663382,../data/train,False,2
10041,5084434091278753164,../data/train,False,2
10042,5084622003411984726,../data/train,False,3
10043,5084799821376455128,../data/train,False,3
10044,5084878573988079331,../data/train,True,6
10045,5085328104387366622,../data/train,False,6
10046,5085914665842915561,../data/train,True,3
10047,5086003608481830785,../data/train,True,6
10048,5086332366676629754,../data/train,True,6
10049,5086407319462663057,../data/train,False,2
10050,508658009515486035,../data/train,False,6
10051,5086607241445509726,../data/train,False,1
10052,5087408477400452144,../data/train,False,3
10053,5088748642653110541,../data/train,True,4
10054,5089584597530254442,../data/train,False,6
10055,5090420536058033098,../data/train,False,6
10056,5090441165019404028,../data/train,True,3
10057,5090500724473884687,../data/train,False,6
10058,509099861827199975,../data/train,True,3
10059,5092353982890963541,../data/train,False,3
10060,5093732013732987856,../data/train,False,3
10061,5094249195214396536,../data/train,True,6
10062,5094387238189828323,../data/train,True,1
10063,5095607247539737471,../data/train,True,1
10064,5095732031909505991,../data/train,False,2
10065,5096045674579564374,../data/train,False,2
10066,509634355022186037,../data/train,False,4
10067,5096551961834345374,../data/train,False,4
10068,5097068270740409277,../data/train,True,6
10069,5097980626804371622,../data/train,False,5
10070,5098543483221692289,../data/train,True,1
10071,50988259952989482,../data/train,True,1
10072,5099931013926731494,../data/train,True,2
10073,5100188496149544561,../data/train,False,6
10074,510056619026162072,../data/train,False,3
10075,5101112419115617969,../data/train,True,2
10076,5101489981681452844,../data/train,False,5
10077,5101862964344656874,../data/train,False,5
10078,5102207174164853132,../data/train,True,1
10079,5102508606102171966,../data/train,False,4
10080,5103456469637864177,../data/train,True,3
10081,5104000612161767236,../data/train,False,3
10082,510433384662545782,../data/train,False,3
10083,5104585899462835876,../data/train,True,5
10084,5105157763817827896,../data/train,True,2
10085,5105666076195104880,../data/train,True,5
10086,5106007327028980647,../data/train,True,5
10087,5106098442082098733,../data/train,False,2
10088,5106479681075404778,../data/train,True,5
10089,510723066462790729,../data/train,True,5
10090,5107287605163387043,../data/train,True,2
10091,5108107037671245968,../data/train,True,2
10092,5108311162353548781,../data/train,True,5
10093,5108620036320701872,../data/train,True,1
10094,5108792333179371459,../data/train,True,6
10095,5108805620915634082,../data/train,True,6
10096,5108944483682926895,../data/train,False,1
10097,5109219958130669958,../data/train,True,5
10098,5109293096785886393,../data/train,True,4
10099,5109402374624887749,../data/train,False,3
10100,51097042726236483,../data/train,False,5
10101,5109868798885500549,../data/train,True,3
10102,5110685343686579461,../data/train,True,4
10103,5111353130150886775,../data/train,True,4
10104,5111406435819632654,../data/train,True,6
10105,5111686546644570561,../data/train,True,1
10106,5111731451362790463,../data/train,False,2
10107,5112020976673394499,../data/train,True,2
10108,511325991692792854,../data/train,True,2
10109,5113908254489765632,../data/train,False,5
10110,5114247428916088847,../data/train,False,1
10111,5114474728324616975,../data/train,False,2
10112,5114587857888392328,../data/train,False,1
10113,5114860468691336761,../data/train,False,4
10114,5115127283740201866,../data/train,False,3
10115,511591294895660650,../data/train,False,6
10116,5115930065270704743,../data/train,True,3
10117,5116252737482545973,../data/train,True,5
10118,5116373701397424965,../data/train,True,2
10119,5117234775951155743,../data/train,False,6
10120,5119125686377129864,../data/train,False,1
10121,5119676630802410951,../data/train,True,6
10122,5119723556857945884,../data/train,True,5
10123,5120178739296187283,../data/train,True,3
10124,5120663357527298975,../data/train,True,1
10125,5120776792818055320,../data/train,False,3
10126,5121325711721121851,../data/train,False,6
10127,5121784588646776734,../data/train,True,2
10128,5122034435483835342,../data/train,False,4
10129,5122215884465460932,../data/train,True,5
10130,5122486771777160998,../data/train,True,1
10131,5122971249459720968,../data/train,False,3
10132,512370782852646089,../data/train,True,4
10133,5123865256887141446,../data/train,False,1
10134,5124723595449146568,../data/train,False,3
10135,5125117855603394621,../data/train,False,6
10136,5125167159177145765,../data/train,False,6
10137,5125332135895560052,../data/train,True,6
10138,5125946159255414453,../data/train,True,1
10139,5126018390617669677,../data/train,False,2
10140,5126224394520758059,../data/train,True,5
10141,512637629157954148,../data/train,False,6
10142,5126486437973685921,../data/train,False,1
10143,5126997012941816489,../data/train,True,3
10144,5127055358879011179,../data/train,False,3
10145,5127841891445851157,../data/train,False,6
10146,51287873421537989,../data/train,False,4
10147,5129400807880622775,../data/train,False,3
10148,5130489115651892170,../data/train,False,4
10149,5130611319763159258,../data/train,False,2
10150,5130901600865384522,../data/train,True,5
10151,5131973376793899831,../data/train,True,3
10152,5131987714282872280,../data/train,True,6
10153,5132245058636675149,../data/train,True,2
10154,513236118361323425,../data/train,True,4
10155,5132513133358279620,../data/train,False,4
10156,5132903619768665779,../data/train,False,4
10157,513293219252092644,../data/train,True,2
10158,5133438787360451932,../data/train,True,4
10159,5134396946852732468,../data/train,False,1
10160,5134433761623169970,../data/train,False,4
10161,5134512609421261175,../data/train,True,3
10162,5134628021900231130,../data/train,False,3
10163,5134650377733484666,../data/train,True,1
10164,5134978896186288330,../data/train,True,6
10165,5135083847032815826,../data/train,False,2
10166,5135247172720893562,../data/train,False,5
10167,5136109143487374395,../data/train,True,5
10168,5136207783721966248,../data/train,False,2
10169,5136960661933435368,../data/train,True,5
10170,5137011865989636026,../data/train,True,1
10171,5137090387004013439,../data/train,False,1
10172,5137113534881283892,../data/train,True,1
10173,5137678487478866252,../data/train,True,4
10174,5137799323791108039,../data/train,False,5
10175,5137964672433216852,../data/train,True,2
10176,5138562715339072876,../data/train,True,5
10177,5138712114765731585,../data/train,False,3
10178,513880133288248946,../data/train,False,6
10179,5139065492614981276,../data/train,False,5
10180,5139139591325986887,../data/train,False,1
10181,5139711961014884383,../data/train,False,5
10182,5140373822465957162,../data/train,False,5
10183,5140698430345544061,../data/train,False,2
10184,5140709020711830139,../data/train,True,6
10185,5140754127692673069,../data/train,True,5
10186,5140885495185018364,../data/train,False,6
10187,5140914920744245175,../data/train,False,6
10188,5141716143802735874,../data/train,True,5
10189,5141739526669310852,../data/train,False,5
10190,5141776912499422188,../data/train,False,5
10191,5142869304584593272,../data/train,False,5
10192,5143167120660465558,../data/train,True,1
10193,5143742216560223889,../data/train,False,5
10194,5144067573503553859,../data/train,True,4
10195,5144204740707240744,../data/train,False,4
10196,5144430832062753269,../data/train,False,3
10197,5144798356222664644,../data/train,True,1
10198,5145915017969084156,../data/train,True,4
10199,514636993861571028,../data/train,False,3
10200,5146385455438417197,../data/train,True,3
10201,5146572051085426643,../data/train,False,5
10202,5147383875272651529,../data/train,True,5
10203,514744079544400581,../data/train,False,6
10204,5147648730295740267,../data/train,False,5
10205,5148024452855856774,../data/train,False,4
10206,5148235070168151452,../data/train,False,4
10207,5149106155049171527,../data/train,True,1
10208,51495878974277421,../data/train,False,5
10209,5150882458008274658,../data/train,True,2
10210,5150906680310154,../data/train,False,6
10211,5151140484576896692,../data/train,False,6
10212,5151200437546231248,../data/train,True,6
10213,5151220190743496252,../data/train,True,2
10214,5151246682830412175,../data/train,False,3
10215,5151505505941197667,../data/train,False,2
10216,51520701616075245,../data/train,False,6
10217,5152358358986405098,../data/train,False,2
10218,5153229341329269463,../data/train,False,4
10219,5153564434812874356,../data/train,True,4
10220,515389935710539691,../data/train,False,2
10221,5154288722222216561,../data/train,False,1
10222,5155602903820685084,../data/train,False,5
10223,5155683781617235871,../data/train,False,1
10224,5155772811025364143,../data/train,False,2
10225,5156320769911711484,../data/train,True,1
10226,5156628076019257346,../data/train,True,3
10227,5157203466840454535,../data/train,False,3
10228,5157621870264962252,../data/train,True,3
10229,5157910348626447281,../data/train,False,5
10230,5158265834179214632,../data/train,False,4
10231,5158362019460248499,../data/train,True,3
10232,5158549601010292287,../data/train,False,2
10233,5159146291065884578,../data/train,True,4
10234,5159547438209191247,../data/train,False,3
10235,5159702731385650745,../data/train,False,3
10236,5159992128604947853,../data/train,False,2
10237,5160272407468327294,../data/train,False,1
10238,516068181602635329,../data/train,True,2
10239,5160880102027895533,../data/train,True,2
10240,5161167689430460176,../data/train,False,4
10241,5162557692017925359,../data/train,False,2
10242,5162776902716779085,../data/train,False,4
10243,5162985397784233694,../data/train,True,6
10244,5164094395575415399,../data/train,False,6
10245,5164237082656268073,../data/train,False,2
10246,5164391251190575460,../data/train,False,6
10247,5165586234178944728,../data/train,True,5
10248,5166084516669053792,../data/train,True,3
10249,5166960680797567450,../data/train,False,1
10250,516722229025039695,../data/train,False,3
10251,5167484362277308277,../data/train,True,1
10252,5167777278567793950,../data/train,False,6
10253,5168316481950096196,../data/train,True,6
10254,5169034596960877865,../data/train,False,1
10255,5169227480788104420,../data/train,False,5
10256,5169303844558997630,../data/train,False,5
10257,5169358123915546859,../data/train,False,4
10258,5169801553290844098,../data/train,False,3
10259,516983773133481371,../data/train,True,6
10260,5170008524885289552,../data/train,False,3
10261,5170510898891554025,../data/train,False,5
10262,5170534095481289061,../data/train,False,2
10263,5171763585425639269,../data/train,True,3
10264,5171813977945812335,../data/train,True,3
10265,5171935712061066076,../data/train,True,4
10266,5172030868010038269,../data/train,True,5
10267,5172570415244846721,../data/train,False,4
10268,5173045067547626760,../data/train,True,4
10269,5173212885556887890,../data/train,False,2
10270,5174568106741311044,../data/train,False,6
10271,5174988585942477482,../data/train,True,2
10272,5175000367311135242,../data/train,True,1
10273,5175196958391022891,../data/train,True,2
10274,5175689327481308359,../data/train,True,4
10275,517592640641883249,../data/train,False,1
10276,5176507646377328059,../data/train,True,4
10277,5176723578317688625,../data/train,True,5
10278,5176922848137275988,../data/train,True,2
10279,5177253163115577582,../data/train,True,1
10280,5177950885318967037,../data/train,True,1
10281,5178368825789590121,../data/train,True,6
10282,5178428866308741445,../data/train,False,4
10283,5178673046897104898,../data/train,True,1
10284,517895564008895191,../data/train,True,5
10285,517950745749100820,../data/train,True,4
10286,5179758646048717629,../data/train,True,4
10287,51798847611085561,../data/train,True,3
10288,5180124701513609872,../data/train,False,6
10289,5180186324728723225,../data/train,True,1
10290,5180872668074613361,../data/train,False,1
10291,5181133261674821391,../data/train,False,3
10292,5181185321102488392,../data/train,False,2
10293,5181186043616367342,../data/train,False,2
10294,5181507630413712999,../data/train,True,1
10295,5181871113376658330,../data/train,False,1
10296,518197213514495187,../data/train,False,2
10297,5182295946779820845,../data/train,False,3
10298,5182300872692770148,../data/train,True,3
10299,5182329898505846139,../data/train,True,6
10300,5182996350313800568,../data/train,False,1
10301,5183098344759893763,../data/train,False,6
10302,5184195736127287086,../data/train,True,5
10303,5184326531592365347,../data/train,False,4
10304,5184604639250126895,../data/train,True,1
10305,5184631168966201725,../data/train,False,3
10306,5184723132425223,../data/train,False,5
10307,5184948874458498360,../data/train,False,6
10308,5185843112913877580,../data/train,True,1
10309,5185975389426006357,../data/train,False,3
10310,5185976319587794091,../data/train,True,6
10311,5186092540379718024,../data/train,True,4
10312,5186486173612806849,../data/train,False,3
10313,5186906062968057734,../data/train,True,5
10314,518738759859968151,../data/train,True,5
10315,5187904226506718087,../data/train,False,6
10316,5188034170426654179,../data/train,False,4
10317,5188255384092885533,../data/train,False,2
10318,5188470785286347258,../data/train,False,5
10319,5188607183744803052,../data/train,False,2
10320,5188922182265887843,../data/train,True,6
10321,5189014688591569432,../data/train,False,6
10322,5189358975301556492,../data/train,True,4
10323,5189474571396934951,../data/train,False,6
10324,5190021418611500889,../data/train,True,3
10325,5191110772675243029,../data/train,False,5
10326,5191508718123018193,../data/train,True,5
10327,5193062011512700337,../data/train,True,2
10328,5193503771815303665,../data/train,True,4
10329,5193925056915251865,../data/train,True,4
10330,5194353967329929230,../data/train,False,4
10331,5195287413271541992,../data/train,False,1
10332,5195387347265512436,../data/train,True,3
10333,5195955006230783390,../data/train,False,2
10334,5196021054426439267,../data/train,False,3
10335,5196113915668549258,../data/train,True,1
10336,5196413318266434920,../data/train,False,2
10337,5196583030313597169,../data/train,True,6
10338,5196702852947695621,../data/train,False,3
10339,5196970893705463824,../data/train,True,1
10340,5197081099724071774,../data/train,False,6
10341,5197509842961167292,../data/train,False,2
10342,5197826377924599080,../data/train,False,2
10343,5198277745875142929,../data/train,False,3
10344,5198902433991367321,../data/train,False,4
10345,5199324019662254126,../data/train,True,2
10346,5199479180023277172,../data/train,True,5
10347,519961873070822762,../data/train,False,4
10348,51999110068937560,../data/train,False,5
10349,520016161191673027,../data/train,False,5
10350,5201133893229078750,../data/train,True,4
10351,5201982764056856546,../data/train,True,2
10352,5202500791827556669,../data/train,False,3
10353,520298236915995974,../data/train,True,1
10354,5203473822612292897,../data/train,False,6
10355,5203516129663833043,../data/train,False,2
10356,5203561209227063249,../data/train,False,4
10357,5204298763077082123,../data/train,True,3
10358,5204886827390990158,../data/train,False,1
10359,5205982586649390099,../data/train,False,2
10360,5206821127098384850,../data/train,True,4
10361,5207014184244864,../data/train,True,5
10362,5207018379326977837,../data/train,False,2
10363,520711311899589181,../data/train,False,4
10364,5207497781041272231,../data/train,True,6
10365,5207538920916031891,../data/train,True,2
10366,5207569245375454843,../data/train,False,6
10367,5209206283253338350,../data/train,False,1
10368,5209550332281621599,../data/train,False,1
10369,5209997751295557998,../data/train,False,2
10370,5210189529724012885,../data/train,False,4
10371,521103447554117392,../data/train,True,1
10372,5211269951287050691,../data/train,False,6
10373,5211441055590565326,../data/train,False,4
10374,5211702109707935166,../data/train,False,6
10375,5212067253959579623,../data/train,True,4
10376,5212460611733060359,../data/train,False,1
10377,5212992174757026445,../data/train,False,6
10378,5213182117267421228,../data/train,False,4
10379,5213227033856080581,../data/train,False,6
10380,5213617058675706077,../data/train,False,4
10381,5214118696970420843,../data/train,False,3
10382,5214584061853844749,../data/train,True,5
10383,5214825748514263428,../data/train,True,4
10384,5215527781342574328,../data/train,False,2
10385,521570433693636850,../data/train,False,4
10386,52163458879186973,../data/train,True,3
10387,5216773922200241762,../data/train,True,4
10388,521707213732179364,../data/train,False,1
10389,5217369445321227988,../data/train,True,2
10390,5217572029763244977,../data/train,True,1
10391,521804756012474759,../data/train,True,2
10392,5218397956883527095,../data/train,True,2
10393,5218401143127306571,../data/train,False,2
10394,5218646127010446222,../data/train,False,1
10395,5218750444297958289,../data/train,True,2
10396,5219023642159465749,../data/train,False,5
10397,5219128146508058990,../data/train,True,2
10398,5219389712119425088,../data/train,False,6
10399,5219440232085858329,../data/train,False,6
10400,5219539213603442092,../data/train,True,1
10401,522009302976697356,../data/train,True,5
10402,5220163973259052287,../data/train,True,3
10403,5220252789428073940,../data/train,False,4
10404,522055519317777140,../data/train,True,5
10405,5221054303680121896,../data/train,False,5
10406,5221795601562332795,../data/train,True,3
10407,5221805482764096678,../data/train,True,4
10408,5221948275186497878,../data/train,False,2
10409,5222989003124473059,../data/train,True,6
10410,5223175344901690465,../data/train,True,1
10411,5223468672949301689,../data/train,False,4
10412,522394234178651582,../data/train,False,1
10413,5224623775189748045,../data/train,True,4
10414,5225486997075254750,../data/train,True,6
10415,5225928569381155176,../data/train,False,2
10416,5226010885070702078,../data/train,False,4
10417,52267661015217883,../data/train,False,1
10418,5227558562972784491,../data/train,False,3
10419,5227816047407325393,../data/train,True,4
10420,5228185324029281847,../data/train,False,6
10421,5228669055974808661,../data/train,False,3
10422,5229314085837764182,../data/train,True,3
10423,5229485982872426964,../data/train,False,2
10424,5230323722814906163,../data/train,False,4
10425,523047660903684078,../data/train,False,1
10426,5230664670501898799,../data/train,False,1
10427,5231203465752885933,../data/train,False,3
10428,5232790775479092195,../data/train,True,4
10429,5233832350253055067,../data/train,True,1
10430,5234786854578093358,../data/train,False,3
10431,5235073785949191160,../data/train,False,4
10432,5236821953889229626,../data/train,True,4
10433,5237083279689123634,../data/train,True,2
10434,5238138184313819948,../data/train,True,1
10435,5238279066818481170,../data/train,True,5
10436,5238612760163123143,../data/train,False,5
10437,5239065882437328882,../data/train,True,4
10438,5239069339814845630,../data/train,False,5
10439,5239415862930688920,../data/train,True,2
10440,5239438926208200666,../data/train,False,4
10441,5240383347575333683,../data/train,True,1
10442,5240589043576112222,../data/train,True,6
10443,5240991238482865020,../data/train,True,4
10444,524118946752549721,../data/train,False,2
10445,5241472659104075437,../data/train,False,3
10446,5242679113735626475,../data/train,True,6
10447,5243662655169857698,../data/train,False,2
10448,5243787367769638958,../data/train,True,4
10449,5246192053682759963,../data/train,False,6
10450,5248796284012759981,../data/train,True,1
10451,5249189496860103067,../data/train,False,1
10452,5249299961819197587,../data/train,True,4
10453,5249344056028711546,../data/train,True,3
10454,5250124455086995920,../data/train,False,5
10455,5250436967444904867,../data/train,True,6
10456,5250549635631229159,../data/train,True,1
10457,5250895750034545198,../data/train,True,3
10458,5251006545411871244,../data/train,False,5
10459,5251138008721459169,../data/train,False,6
10460,5251640266991211526,../data/train,False,2
10461,5251811153981076262,../data/train,True,3
10462,5252058093964379043,../data/train,False,5
10463,525223895168942532,../data/train,True,2
10464,5252549100647320295,../data/train,False,3
10465,5252618194171144284,../data/train,True,5
10466,5252721791677109166,../data/train,True,2
10467,5252878888628912771,../data/train,False,2
10468,5254229228801362641,../data/train,True,6
10469,5254353262504172369,../data/train,False,2
10470,5254619964892788868,../data/train,True,5
10471,5256711713151859048,../data/train,False,1
10472,5257311054528073491,../data/train,False,2
10473,5257448377010705130,../data/train,False,2
10474,525763878141102373,../data/train,False,2
10475,5259107808178022060,../data/train,True,4
10476,5259131506786062285,../data/train,True,2
10477,5259208903472702375,../data/train,True,1
10478,5260154815552703343,../data/train,True,2
10479,5261115601396595649,../data/train,False,2
10480,5261495623926639449,../data/train,True,3
10481,5261516218978183526,../data/train,False,6
10482,5262782816447056276,../data/train,False,1
10483,526289522677269523,../data/train,True,4
10484,5263078542436766274,../data/train,True,4
10485,526345138070598934,../data/train,True,1
10486,526385143258939065,../data/train,True,6
10487,5264765907926241066,../data/train,True,2
10488,5265412941359491473,../data/train,False,4
10489,5265709919524156586,../data/train,False,4
10490,526655094448478134,../data/train,True,2
10491,5266701184134337787,../data/train,False,6
10492,5267154595459728830,../data/train,True,3
10493,5268109660579633990,../data/train,False,4
10494,5268512737720935075,../data/train,True,6
10495,5269287506827557136,../data/train,False,5
10496,5269468287730702141,../data/train,False,4
10497,5271083469288671990,../data/train,False,5
10498,527132111808665293,../data/train,False,3
10499,5271540818581868885,../data/train,False,5
10500,5271924901091125642,../data/train,True,3
10501,5272111071056380589,../data/train,False,6
10502,5272651986832001337,../data/train,True,5
10503,5272731289473115749,../data/train,False,5
10504,5272913856148741731,../data/train,True,6
10505,5272937299508690292,../data/train,True,4
10506,5273498453547905093,../data/train,False,4
10507,5274445367283660255,../data/train,False,5
10508,5274593255145615890,../data/train,True,1
10509,5274955215098213132,../data/train,True,2
10510,5274962399383027083,../data/train,True,6
10511,5275892940055304390,../data/train,True,5
10512,5276061915494194143,../data/train,False,1
10513,5276471124157358329,../data/train,True,5
10514,5277111962754808057,../data/train,False,4
10515,5277598025639779376,../data/train,True,6
10516,5278306367001092535,../data/train,True,2
10517,5278348047527624332,../data/train,False,6
10518,5278702659879218270,../data/train,True,1
10519,5279003346230504080,../data/train,True,2
10520,5279735146474054452,../data/train,False,2
10521,5279859800100705057,../data/train,True,1
10522,5280094015036836368,../data/train,False,3
10523,528058555948437279,../data/train,False,6
10524,5280972808445644673,../data/train,True,6
10525,5280999954621498247,../data/train,False,5
10526,5281314800620137097,../data/train,False,6
10527,5281701751821696939,../data/train,True,5
10528,5281962862255969597,../data/train,False,3
10529,5282265576743443273,../data/train,False,3
10530,5282384405447966788,../data/train,False,1
10531,5282384837810263995,../data/train,True,5
10532,5282713786384639745,../data/train,True,3
10533,5282945788988727256,../data/train,False,6
10534,5283947926400890428,../data/train,True,2
10535,5284597704288621789,../data/train,True,6
10536,5285106476970985631,../data/train,True,2
10537,5285339922629308341,../data/train,True,4
10538,5285480786267073548,../data/train,True,5
10539,5285580506602399389,../data/train,False,6
10540,5285877808117313353,../data/train,True,6
10541,5285976287487514078,../data/train,False,4
10542,528656878235881547,../data/train,True,6
10543,5287112948906559565,../data/train,False,3
10544,5287300966301390065,../data/train,False,5
10545,5288058118326942566,../data/train,False,2
10546,5288090886313090880,../data/train,False,6
10547,528846573592835652,../data/train,False,1
10548,5288830507613428187,../data/train,True,5
10549,5289933955833625440,../data/train,True,2
10550,5290467415431711028,../data/train,True,6
10551,5290871478130121044,../data/train,True,4
10552,5291201042065070626,../data/train,False,3
10553,5291676264203653967,../data/train,False,3
10554,5291712312421391155,../data/train,False,2
10555,5291887840050778194,../data/train,False,3
10556,5291890190320198862,../data/train,False,6
10557,5292389980138749237,../data/train,False,5
10558,5292700592566427934,../data/train,True,4
10559,52928260475798783,../data/train,True,3
10560,5293814405678328995,../data/train,False,2
10561,5294357868721583967,../data/train,False,3
10562,5295270971210141127,../data/train,True,2
10563,5295396230779922891,../data/train,True,2
10564,5297575252642848269,../data/train,False,3
10565,5297577664331912837,../data/train,False,2
10566,5298498433587036832,../data/train,False,2
10567,5298651044419932446,../data/train,False,5
10568,5299208261500561963,../data/train,False,2
10569,5299454241659936881,../data/train,False,4
10570,5299548149594490227,../data/train,False,6
10571,5300490008594685538,../data/train,False,6
10572,5301575602062255966,../data/train,False,5
10573,5301734772233788435,../data/train,True,3
10574,5302104590323074788,../data/train,True,3
10575,5302139527365074599,../data/train,False,4
10576,5302218112481152525,../data/train,False,2
10577,5302293360767246227,../data/train,False,2
10578,5302662432251137721,../data/train,True,2
10579,5303863318870262152,../data/train,False,2
10580,530431713996620358,../data/train,False,5
10581,5304616280215599569,../data/train,False,1
10582,5305487641079589464,../data/train,True,5
10583,5306006915856499290,../data/train,True,5
10584,5306045028059319725,../data/train,False,3
10585,5306442899919800049,../data/train,False,1
10586,530685576832134542,../data/train,True,3
10587,5307125856165798094,../data/train,True,6
10588,5307540012455347843,../data/train,False,5
10589,5308269590031649855,../data/train,False,4
10590,5308497536323997730,../data/train,False,3
10591,5308841728109952392,../data/train,True,1
10592,5308959762851232174,../data/train,True,5
10593,5309036684848291898,../data/train,True,4
10594,5310635871225203822,../data/train,True,3
10595,5311642127765920872,../data/train,False,3
10596,5311683840297917155,../data/train,False,5
10597,5311962535063877575,../data/train,False,4
10598,5312120782509849641,../data/train,True,1
10599,5312449934401309225,../data/train,False,1
10600,5312874765459649395,../data/train,True,3
10601,5312935071233484621,../data/train,False,6
10602,5314167512068307622,../data/train,True,5
10603,5314713540011134248,../data/train,True,1
